Resultado Quicksort;Resultado RadixSort;Valor n en 2^n;n° prueba;valor k radixsort
614180323530.0;20;57;41;16
614180323530.0;20;57;40;16
614180323530.0;20;57;39;16
614180323530.0;20;57;38;16
614180323530.0;20;57;37;16
614180323530.0;20;57;36;16
614180323530.0;20;57;35;16
614180323530.0;20;57;34;16
614180323530.0;20;57;33;16
614180323530.0;20;57;32;16
614180323530.0;20;57;31;16
614180323530.0;20;57;4;16
614180323530.0;20;57;5;16
614180323530.0;20;57;6;16
614180323530.0;20;57;7;16
614180323530.0;20;57;8;16
614180323530.0;20;57;9;16
614180323530.0;20;57;10;16
614180323530.0;20;57;11;16
614180323530.0;20;57;12;16
614180323530.0;20;57;13;16
614180323530.0;20;57;14;16
614180323530.0;20;57;15;16
614180323530.0;20;57;16;16
614180323530.0;20;57;17;16
614180323530.0;20;57;18;16
614180323530.0;20;57;19;16
614180323530.0;20;57;20;16
614180323530.0;20;57;21;16
614180323530.0;20;57;22;16
614180323530.0;20;57;23;16
614180323530.0;20;57;24;16
614180323530.0;20;57;25;16
614180323530.0;20;57;26;16
614180323530.0;20;57;27;16
614180323530.0;20;57;28;16
614180323530.0;20;57;29;16
614180323530.0;20;57;30;16
1228360646858.0;20;58;1;16
1228360646858.0;20;58;2;16
1228360646858.0;20;58;100;16
1228360646858.0;20;58;99;16
1228360646858.0;20;58;98;16
1228360646858.0;20;58;97;16
1228360646858.0;20;58;96;16
1228360646858.0;20;58;95;16
1228360646858.0;20;58;94;16
1228360646858.0;20;58;93;16
1228360646858.0;20;58;92;16
1228360646858.0;20;58;91;16
1228360646858.0;20;58;90;16
1228360646858.0;20;58;89;16
1228360646858.0;20;58;88;16
1228360646858.0;20;58;87;16
1228360646858.0;20;58;86;16
1228360646858.0;20;58;85;16
1228360646858.0;20;58;84;16
1228360646858.0;20;58;83;16
1228360646858.0;20;58;82;16
1228360646858.0;20;58;81;16
1228360646858.0;20;58;80;16
1228360646858.0;20;58;79;16
1228360646858.0;20;58;78;16
1228360646858.0;20;58;77;16
1228360646858.0;20;58;76;16
1228360646858.0;20;58;75;16
1228360646858.0;20;58;74;16
1228360646858.0;20;58;73;16
1228360646858.0;20;58;72;16
1228360646858.0;20;58;71;16
1228360646858.0;20;58;70;16
1228360646858.0;20;58;69;16
1228360646858.0;20;58;68;16
1228360646858.0;20;58;67;16
1228360646858.0;20;58;66;16
1228360646858.0;20;58;65;16
1228360646858.0;20;58;64;16
1228360646858.0;20;58;63;16
1228360646858.0;20;58;62;16
1228360646858.0;20;58;61;16
1228360646858.0;20;58;60;16
1228360646858.0;20;58;59;16
1228360646858.0;20;58;58;16
1228360646858.0;20;58;57;16
1228360646858.0;20;58;56;16
1228360646858.0;20;58;55;16
1228360646858.0;20;58;54;16
1228360646858.0;20;58;53;16
1228360646858.0;20;58;52;16
1228360646858.0;20;58;51;16
1228360646858.0;20;58;50;16
1228360646858.0;20;58;49;16
1228360646858.0;20;58;48;16
1228360646858.0;20;58;47;16
1228360646858.0;20;58;46;16
1228360646858.0;20;58;45;16
1228360646858.0;20;58;44;16
1228360646858.0;20;58;43;16
1228360646858.0;20;58;42;16
1228360646858.0;20;58;41;16
1228360646858.0;20;58;40;16
1228360646858.0;20;58;39;16
1228360646858.0;20;58;38;16
1228360646858.0;20;58;37;16
1228360646858.0;20;58;36;16
1228360646858.0;20;58;35;16
1228360646858.0;20;58;34;16
1228360646858.0;20;58;33;16
1228360646858.0;20;58;32;16
1228360646858.0;20;58;31;16
1228360646858.0;20;58;3;16
1228360646858.0;20;58;4;16
1228360646858.0;20;58;5;16
1228360646858.0;20;58;6;16
1228360646858.0;20;58;7;16
1228360646858.0;20;58;8;16
1228360646858.0;20;58;9;16
1228360646858.0;20;58;10;16
1228360646858.0;20;58;11;16
1228360646858.0;20;58;12;16
1228360646858.0;20;58;13;16
1228360646858.0;20;58;14;16
1228360646858.0;20;58;15;16
1228360646858.0;20;58;16;16
1228360646858.0;20;58;17;16
1228360646858.0;20;58;18;16
1228360646858.0;20;58;19;16
1228360646858.0;20;58;20;16
1228360646858.0;20;58;21;16
1228360646858.0;20;58;22;16
1228360646858.0;20;58;23;16
1228360646858.0;20;58;24;16
1228360646858.0;20;58;25;16
1228360646858.0;20;58;26;16
1228360646858.0;20;58;27;16
1228360646858.0;20;58;28;16
1228360646858.0;20;58;29;16
1228360646858.0;20;58;30;16
2456721293514.0;19;59;1;16
2456721293514.0;19;59;100;16
2456721293514.0;19;59;99;16
2456721293514.0;19;59;98;16
2456721293514.0;19;59;97;16
2456721293514.0;19;59;96;16
2456721293514.0;19;59;95;16
2456721293514.0;19;59;94;16
2456721293514.0;19;59;93;16
2456721293514.0;19;59;92;16
2456721293514.0;19;59;91;16
2456721293514.0;19;59;90;16
2456721293514.0;19;59;89;16
2456721293514.0;19;59;88;16
2456721293514.0;19;59;87;16
2456721293514.0;19;59;86;16
2456721293514.0;19;59;85;16
2456721293514.0;19;59;84;16
2456721293514.0;19;59;83;16
2456721293514.0;19;59;82;16
2456721293514.0;19;59;81;16
2456721293514.0;19;59;80;16
2456721293514.0;19;59;79;16
2456721293514.0;19;59;78;16
2456721293514.0;19;59;77;16
2456721293514.0;19;59;76;16
2456721293514.0;19;59;75;16
2456721293514.0;19;59;74;16
2456721293514.0;19;59;73;16
2456721293514.0;19;59;72;16
2456721293514.0;19;59;71;16
2456721293514.0;19;59;70;16
2456721293514.0;19;59;69;16
2456721293514.0;19;59;68;16
2456721293514.0;19;59;67;16
2456721293514.0;19;59;66;16
2456721293514.0;19;59;65;16
2456721293514.0;19;59;64;16
2456721293514.0;19;59;63;16
2456721293514.0;19;59;62;16
2456721293514.0;19;59;61;16
2456721293514.0;19;59;60;16
2456721293514.0;19;59;59;16
2456721293514.0;19;59;58;16
2456721293514.0;19;59;57;16
2456721293514.0;19;59;56;16
2456721293514.0;19;59;55;16
2456721293514.0;19;59;54;16
2456721293514.0;19;59;53;16
2456721293514.0;19;59;52;16
2456721293514.0;19;59;51;16
2456721293514.0;19;59;50;16
2456721293514.0;19;59;49;16
2456721293514.0;19;59;48;16
2456721293514.0;19;59;47;16
2456721293514.0;19;59;46;16
2456721293514.0;19;59;45;16
2456721293514.0;19;59;44;16
2456721293514.0;19;59;43;16
2456721293514.0;19;59;42;16
2456721293514.0;19;59;41;16
2456721293514.0;19;59;40;16
2456721293514.0;19;59;39;16
2456721293514.0;19;59;38;16
2456721293514.0;19;59;37;16
2456721293514.0;19;59;36;16
2456721293514.0;19;59;35;16
2456721293514.0;19;59;34;16
2456721293514.0;19;59;33;16
2456721293514.0;19;59;32;16
2456721293514.0;19;59;31;16
2456721293514.0;20;59;2;16
2456721293514.0;20;59;3;16
2456721293514.0;20;59;4;16
2456721293514.0;20;59;5;16
2456721293514.0;20;59;6;16
2456721293514.0;20;59;7;16
2456721293514.0;20;59;8;16
2456721293514.0;20;59;9;16
2456721293514.0;20;59;10;16
2456721293514.0;20;59;11;16
2456721293514.0;20;59;12;16
2456721293514.0;20;59;13;16
2456721293514.0;20;59;14;16
2456721293514.0;20;59;15;16
2456721293514.0;20;59;16;16
2456721293514.0;20;59;17;16
2456721293514.0;20;59;18;16
2456721293514.0;20;59;19;16
2456721293514.0;20;59;20;16
2456721293514.0;20;59;21;16
2456721293514.0;20;59;22;16
2456721293514.0;20;59;23;16
2456721293514.0;20;59;24;16
2456721293514.0;20;59;25;16
2456721293514.0;20;59;26;16
2456721293514.0;20;59;27;16
2456721293514.0;20;59;28;16
2456721293514.0;20;59;29;16
2456721293514.0;20;59;30;16
2456721293514.0;20;59;100;16
2456721293514.0;20;59;99;16
2456721293514.0;20;59;98;16
2456721293514.0;20;59;97;16
2456721293514.0;20;59;96;16
2456721293514.0;20;59;95;16
2456721293514.0;20;59;94;16
2456721293514.0;20;59;93;16
2456721293514.0;20;59;92;16
2456721293514.0;20;59;91;16
2456721293514.0;20;59;90;16
2456721293514.0;20;59;89;16
2456721293514.0;20;59;88;16
2456721293514.0;20;59;87;16
2456721293514.0;20;59;86;16
2456721293514.0;20;59;85;16
2456721293514.0;20;59;84;16
2456721293514.0;20;59;83;16
2456721293514.0;20;59;82;16
2456721293514.0;20;59;81;16
2456721293514.0;20;59;80;16
2456721293514.0;20;59;79;16
2456721293514.0;20;59;78;16
2456721293514.0;20;59;77;16
2456721293514.0;20;59;76;16
2456721293514.0;20;59;75;16
2456721293514.0;20;59;74;16
2456721293514.0;20;59;73;16
2456721293514.0;20;59;72;16
2456721293514.0;20;59;71;16
2456721293514.0;20;59;70;16
2456721293514.0;20;59;69;16
2456721293514.0;20;59;68;16
2456721293514.0;20;59;67;16
2456721293514.0;20;59;66;16
2456721293514.0;20;59;65;16
2456721293514.0;20;59;64;16
2456721293514.0;20;59;63;16
2456721293514.0;20;59;62;16
2456721293514.0;20;59;61;16
2456721293514.0;20;59;60;16
2456721293514.0;20;59;59;16
2456721293514.0;20;59;58;16
2456721293514.0;20;59;57;16
2456721293514.0;20;59;56;16
2456721293514.0;20;59;55;16
2456721293514.0;20;59;54;16
2456721293514.0;20;59;53;16
2456721293514.0;20;59;52;16
2456721293514.0;20;59;51;16
2456721293514.0;20;59;50;16
2456721293514.0;20;59;49;16
2456721293514.0;20;59;48;16
2456721293514.0;20;59;47;16
2456721293514.0;20;59;46;16
2456721293514.0;20;59;45;16
2456721293514.0;20;59;44;16
2456721293514.0;20;59;43;16
2456721293514.0;20;59;42;16
2456721293514.0;20;59;41;16
2456721293514.0;20;59;40;16
2456721293514.0;20;59;39;16
2456721293514.0;20;59;38;16
2456721293514.0;20;59;37;16
2456721293514.0;20;59;36;16
2456721293514.0;20;59;35;16
2456721293514.0;20;59;34;16
2456721293514.0;20;59;33;16
2456721293514.0;20;59;32;16
2456721293514.0;20;59;31;16
4913442586826.0;19;60;1;16
4913442586826.0;20;60;2;16
4913442586826.0;20;60;3;16
4913442586826.0;20;60;4;16
4913442586826.0;20;60;5;16
4913442586826.0;20;60;6;16
4913442586826.0;20;60;7;16
4913442586826.0;20;60;8;16
4913442586826.0;20;60;9;16
4913442586826.0;20;60;10;16
4913442586826.0;20;60;11;16
4913442586826.0;20;60;12;16
4913442586826.0;20;60;13;16
4913442586826.0;20;60;14;16
4913442586826.0;20;60;15;16
4913442586826.0;20;60;16;16
4913442586826.0;20;60;17;16
4913442586826.0;20;60;18;16
4913442586826.0;20;60;19;16
4913442586826.0;20;60;20;16
4913442586826.0;20;60;21;16
4913442586826.0;20;60;22;16
4913442586826.0;20;60;23;16
4913442586826.0;20;60;24;16
4913442586826.0;20;60;25;16
4913442586826.0;20;60;26;16
4913442586826.0;20;60;27;16
4913442586826.0;20;60;28;16
4913442586826.0;20;60;29;16
4913442586826.0;20;60;100;16
4913442586826.0;20;60;99;16
4913442586826.0;20;60;98;16
4913442586826.0;20;60;97;16
4913442586826.0;20;60;96;16
4913442586826.0;20;60;95;16
4913442586826.0;20;60;94;16
4913442586826.0;20;60;93;16
4913442586826.0;20;60;92;16
4913442586826.0;20;60;91;16
4913442586826.0;20;60;90;16
4913442586826.0;20;60;89;16
4913442586826.0;20;60;88;16
4913442586826.0;20;60;87;16
4913442586826.0;20;60;86;16
4913442586826.0;20;60;85;16
4913442586826.0;20;60;84;16
4913442586826.0;20;60;83;16
4913442586826.0;20;60;82;16
4913442586826.0;20;60;81;16
4913442586826.0;20;60;80;16
4913442586826.0;20;60;79;16
4913442586826.0;20;60;78;16
4913442586826.0;20;60;77;16
4913442586826.0;20;60;76;16
4913442586826.0;20;60;75;16
4913442586826.0;20;60;74;16
4913442586826.0;20;60;73;16
4913442586826.0;20;60;72;16
4913442586826.0;20;60;71;16
4913442586826.0;20;60;70;16
4913442586826.0;20;60;69;16
4913442586826.0;20;60;68;16
4913442586826.0;20;60;67;16
4913442586826.0;20;60;66;16
4913442586826.0;20;60;65;16
4913442586826.0;20;60;64;16
4913442586826.0;20;60;63;16
4913442586826.0;20;60;62;16
4913442586826.0;20;60;61;16
4913442586826.0;20;60;60;16
4913442586826.0;20;60;59;16
4913442586826.0;20;60;58;16
4913442586826.0;20;60;57;16
4913442586826.0;20;60;56;16
4913442586826.0;20;60;55;16
4913442586826.0;20;60;54;16
4913442586826.0;20;60;53;16
4913442586826.0;20;60;52;16
4913442586826.0;20;60;51;16
4913442586826.0;20;60;50;16
4913442586826.0;20;60;49;16
4913442586826.0;20;60;48;16
4913442586826.0;20;60;47;16
4913442586826.0;20;60;46;16
4913442586826.0;20;60;45;16
4913442586826.0;20;60;44;16
4913442586826.0;20;60;43;16
4913442586826.0;20;60;42;16
4913442586826.0;20;60;41;16
4913442586826.0;20;60;40;16
4913442586826.0;20;60;39;16
4913442586826.0;20;60;38;16
4913442586826.0;20;60;37;16
4913442586826.0;20;60;36;16
4913442586826.0;20;60;35;16
4913442586826.0;20;60;34;16
4913442586826.0;20;60;33;16
4913442586826.0;20;60;32;16
4913442586826.0;20;60;31;16
4913442586826.0;20;60;30;16
9826885173450.0;19;61;1;16
9826885173450.0;20;61;2;16
9826885173450.0;20;61;3;16
9826885173450.0;20;61;4;16
9826885173450.0;20;61;5;16
9826885173450.0;20;61;6;16
9826885173450.0;20;61;7;16
9826885173450.0;20;61;8;16
9826885173450.0;20;61;9;16
9826885173450.0;20;61;10;16
9826885173450.0;20;61;11;16
9826885173450.0;20;61;12;16
9826885173450.0;20;61;13;16
9826885173450.0;20;61;14;16
9826885173450.0;20;61;15;16
9826885173450.0;20;61;16;16
9826885173450.0;20;61;17;16
9826885173450.0;20;61;18;16
9826885173450.0;20;61;19;16
9826885173450.0;20;61;20;16
9826885173450.0;20;61;21;16
9826885173450.0;20;61;22;16
9826885173450.0;20;61;23;16
9826885173450.0;20;61;24;16
9826885173450.0;20;61;25;16
9826885173450.0;20;61;26;16
9826885173450.0;20;61;27;16
9826885173450.0;20;61;28;16
9826885173450.0;20;61;100;16
9826885173450.0;20;61;99;16
9826885173450.0;20;61;98;16
9826885173450.0;20;61;97;16
9826885173450.0;20;61;96;16
9826885173450.0;20;61;95;16
9826885173450.0;20;61;94;16
9826885173450.0;20;61;93;16
9826885173450.0;20;61;92;16
9826885173450.0;20;61;91;16
9826885173450.0;20;61;90;16
9826885173450.0;20;61;89;16
9826885173450.0;20;61;88;16
9826885173450.0;20;61;87;16
9826885173450.0;20;61;86;16
9826885173450.0;20;61;85;16
9826885173450.0;20;61;84;16
9826885173450.0;20;61;83;16
9826885173450.0;20;61;82;16
9826885173450.0;20;61;81;16
9826885173450.0;20;61;80;16
9826885173450.0;20;61;79;16
9826885173450.0;20;61;78;16
9826885173450.0;20;61;77;16
9826885173450.0;20;61;76;16
9826885173450.0;20;61;75;16
9826885173450.0;20;61;74;16
9826885173450.0;20;61;73;16
9826885173450.0;20;61;72;16
9826885173450.0;20;61;71;16
9826885173450.0;20;61;70;16
9826885173450.0;20;61;69;16
9826885173450.0;20;61;68;16
9826885173450.0;20;61;67;16
9826885173450.0;20;61;66;16
9826885173450.0;20;61;65;16
9826885173450.0;20;61;64;16
9826885173450.0;20;61;63;16
9826885173450.0;20;61;62;16
9826885173450.0;20;61;61;16
9826885173450.0;20;61;60;16
9826885173450.0;20;61;59;16
9826885173450.0;20;61;58;16
9826885173450.0;20;61;57;16
9826885173450.0;20;61;56;16
9826885173450.0;20;61;55;16
9826885173450.0;20;61;54;16
9826885173450.0;20;61;53;16
9826885173450.0;20;61;52;16
9826885173450.0;20;61;51;16
9826885173450.0;20;61;50;16
9826885173450.0;20;61;49;16
9826885173450.0;20;61;48;16
9826885173450.0;20;61;47;16
9826885173450.0;20;61;46;16
9826885173450.0;20;61;45;16
9826885173450.0;20;61;44;16
9826885173450.0;20;61;43;16
9826885173450.0;20;61;42;16
9826885173450.0;20;61;41;16
9826885173450.0;20;61;40;16
9826885173450.0;20;61;39;16
9826885173450.0;20;61;38;16
9826885173450.0;20;61;37;16
9826885173450.0;20;61;36;16
9826885173450.0;20;61;35;16
9826885173450.0;20;61;34;16
9826885173450.0;20;61;33;16
9826885173450.0;20;61;32;16
9826885173450.0;20;61;31;16
9826885173450.0;20;61;29;16
9826885173450.0;20;61;30;16
19653770346698.0;19;62;1;16
19653770346698.0;20;62;2;16
19653770346698.0;20;62;3;16
19653770346698.0;20;62;4;16
19653770346698.0;20;62;5;16
19653770346698.0;20;62;6;16
19653770346698.0;20;62;7;16
19653770346698.0;20;62;8;16
19653770346698.0;20;62;9;16
19653770346698.0;20;62;10;16
19653770346698.0;20;62;11;16
19653770346698.0;20;62;12;16
19653770346698.0;20;62;13;16
19653770346698.0;20;62;14;16
19653770346698.0;20;62;15;16
19653770346698.0;20;62;16;16
19653770346698.0;20;62;17;16
19653770346698.0;20;62;18;16
19653770346698.0;20;62;19;16
19653770346698.0;20;62;20;16
19653770346698.0;20;62;21;16
19653770346698.0;20;62;22;16
19653770346698.0;20;62;23;16
19653770346698.0;20;62;24;16
19653770346698.0;20;62;25;16
19653770346698.0;20;62;26;16
19653770346698.0;20;62;27;16
19653770346698.0;20;62;100;16
19653770346698.0;20;62;99;16
19653770346698.0;20;62;98;16
19653770346698.0;20;62;97;16
19653770346698.0;20;62;96;16
19653770346698.0;20;62;95;16
19653770346698.0;20;62;94;16
19653770346698.0;20;62;93;16
19653770346698.0;20;62;92;16
19653770346698.0;20;62;91;16
19653770346698.0;20;62;90;16
19653770346698.0;20;62;89;16
19653770346698.0;20;62;88;16
19653770346698.0;20;62;87;16
19653770346698.0;20;62;86;16
19653770346698.0;20;62;85;16
19653770346698.0;20;62;84;16
19653770346698.0;20;62;83;16
19653770346698.0;20;62;82;16
19653770346698.0;20;62;81;16
19653770346698.0;20;62;80;16
19653770346698.0;20;62;79;16
19653770346698.0;20;62;78;16
19653770346698.0;20;62;77;16
19653770346698.0;20;62;76;16
19653770346698.0;20;62;75;16
19653770346698.0;20;62;74;16
19653770346698.0;20;62;73;16
19653770346698.0;20;62;72;16
19653770346698.0;20;62;71;16
19653770346698.0;20;62;70;16
19653770346698.0;20;62;69;16
19653770346698.0;20;62;68;16
19653770346698.0;20;62;67;16
19653770346698.0;20;62;66;16
19653770346698.0;20;62;65;16
19653770346698.0;20;62;64;16
19653770346698.0;20;62;63;16
19653770346698.0;20;62;62;16
19653770346698.0;20;62;61;16
19653770346698.0;20;62;60;16
19653770346698.0;20;62;59;16
19653770346698.0;20;62;58;16
19653770346698.0;20;62;57;16
19653770346698.0;20;62;56;16
19653770346698.0;20;62;55;16
19653770346698.0;20;62;54;16
19653770346698.0;20;62;53;16
19653770346698.0;20;62;52;16
19653770346698.0;20;62;51;16
19653770346698.0;20;62;50;16
19653770346698.0;20;62;49;16
19653770346698.0;20;62;48;16
19653770346698.0;20;62;47;16
19653770346698.0;20;62;46;16
19653770346698.0;20;62;45;16
19653770346698.0;20;62;44;16
19653770346698.0;20;62;43;16
19653770346698.0;20;62;42;16
19653770346698.0;20;62;41;16
19653770346698.0;20;62;40;16
19653770346698.0;20;62;39;16
19653770346698.0;20;62;38;16
19653770346698.0;20;62;37;16
19653770346698.0;20;62;36;16
19653770346698.0;20;62;35;16
19653770346698.0;20;62;34;16
19653770346698.0;20;62;33;16
19653770346698.0;20;62;32;16
19653770346698.0;20;62;31;16
19653770346698.0;20;62;28;16
19653770346698.0;20;62;29;16
19653770346698.0;20;62;30;16
39307540693194.0;19;63;1;16
39307540693194.0;20;63;2;16
39307540693194.0;20;63;3;16
39307540693194.0;20;63;4;16
39307540693194.0;20;63;5;16
39307540693194.0;20;63;6;16
39307540693194.0;20;63;7;16
39307540693194.0;20;63;8;16
39307540693194.0;20;63;9;16
39307540693194.0;20;63;10;16
39307540693194.0;20;63;11;16
39307540693194.0;20;63;12;16
39307540693194.0;20;63;13;16
39307540693194.0;20;63;14;16
39307540693194.0;20;63;15;16
39307540693194.0;20;63;16;16
39307540693194.0;20;63;17;16
39307540693194.0;20;63;18;16
39307540693194.0;20;63;19;16
39307540693194.0;20;63;20;16
39307540693194.0;20;63;21;16
39307540693194.0;20;63;22;16
39307540693194.0;20;63;23;16
39307540693194.0;20;63;24;16
39307540693194.0;20;63;25;16
39307540693194.0;20;63;26;16
39307540693194.0;20;63;100;16
39307540693194.0;20;63;99;16
39307540693194.0;20;63;98;16
39307540693194.0;20;63;97;16
39307540693194.0;20;63;96;16
39307540693194.0;20;63;95;16
39307540693194.0;20;63;94;16
39307540693194.0;20;63;93;16
39307540693194.0;20;63;92;16
39307540693194.0;20;63;91;16
39307540693194.0;20;63;90;16
39307540693194.0;20;63;89;16
39307540693194.0;20;63;88;16
39307540693194.0;20;63;87;16
39307540693194.0;20;63;86;16
39307540693194.0;20;63;85;16
39307540693194.0;20;63;84;16
39307540693194.0;20;63;83;16
39307540693194.0;20;63;82;16
39307540693194.0;20;63;81;16
39307540693194.0;20;63;80;16
39307540693194.0;20;63;79;16
39307540693194.0;20;63;78;16
39307540693194.0;20;63;77;16
39307540693194.0;20;63;76;16
39307540693194.0;20;63;75;16
39307540693194.0;20;63;74;16
39307540693194.0;20;63;73;16
39307540693194.0;20;63;72;16
39307540693194.0;20;63;71;16
39307540693194.0;20;63;70;16
39307540693194.0;20;63;69;16
39307540693194.0;20;63;68;16
39307540693194.0;20;63;67;16
39307540693194.0;20;63;66;16
39307540693194.0;20;63;65;16
39307540693194.0;20;63;64;16
39307540693194.0;20;63;63;16
39307540693194.0;20;63;62;16
39307540693194.0;20;63;61;16
39307540693194.0;20;63;60;16
39307540693194.0;20;63;59;16
39307540693194.0;20;63;58;16
39307540693194.0;20;63;57;16
39307540693194.0;20;63;56;16
39307540693194.0;20;63;55;16
39307540693194.0;20;63;54;16
39307540693194.0;20;63;53;16
39307540693194.0;20;63;52;16
39307540693194.0;20;63;51;16
39307540693194.0;20;63;50;16
39307540693194.0;20;63;49;16
39307540693194.0;20;63;48;16
39307540693194.0;20;63;47;16
39307540693194.0;20;63;46;16
39307540693194.0;20;63;45;16
39307540693194.0;20;63;44;16
39307540693194.0;20;63;43;16
39307540693194.0;20;63;42;16
39307540693194.0;20;63;41;16
39307540693194.0;20;63;40;16
39307540693194.0;20;63;39;16
39307540693194.0;20;63;38;16
39307540693194.0;20;63;37;16
39307540693194.0;20;63;36;16
39307540693194.0;20;63;35;16
39307540693194.0;20;63;34;16
39307540693194.0;20;63;33;16
39307540693194.0;20;63;32;16
39307540693194.0;20;63;31;16
39307540693194.0;20;63;27;16
39307540693194.0;20;63;28;16
39307540693194.0;20;63;29;16
39307540693194.0;20;63;30;16
78615081386186.0;26;64;1;4
78615081386186.0;26;64;2;4
78615081386186.0;26;64;3;4
78615081386186.0;26;64;4;4
78615081386186.0;26;64;5;4
78615081386186.0;26;64;6;4
78615081386186.0;26;64;7;4
78615081386186.0;26;64;8;4
78615081386186.0;26;64;9;4
78615081386186.0;26;64;10;4
78615081386186.0;26;64;11;4
78615081386186.0;26;64;12;4
78615081386186.0;26;64;13;4
78615081386186.0;26;64;14;4
78615081386186.0;26;64;15;4
78615081386186.0;26;64;16;4
78615081386186.0;26;64;17;4
78615081386186.0;26;64;18;4
78615081386186.0;26;64;19;4
78615081386186.0;26;64;20;4
78615081386186.0;26;64;21;4
78615081386186.0;26;64;22;4
78615081386186.0;26;64;23;4
78615081386186.0;27;64;24;4
78615081386186.0;26;64;25;4
78615081386186.0;26;64;100;4
78615081386186.0;26;64;99;4
78615081386186.0;26;64;98;4
78615081386186.0;26;64;97;4
78615081386186.0;26;64;96;4
78615081386186.0;26;64;95;4
78615081386186.0;26;64;94;4
78615081386186.0;26;64;93;4
78615081386186.0;26;64;92;4
78615081386186.0;26;64;91;4
78615081386186.0;26;64;90;4
78615081386186.0;26;64;89;4
78615081386186.0;26;64;88;4
78615081386186.0;26;64;87;4
78615081386186.0;26;64;86;4
78615081386186.0;26;64;85;4
78615081386186.0;26;64;84;4
78615081386186.0;26;64;83;4
78615081386186.0;26;64;82;4
78615081386186.0;26;64;81;4
78615081386186.0;26;64;80;4
78615081386186.0;26;64;79;4
78615081386186.0;26;64;78;4
78615081386186.0;26;64;77;4
78615081386186.0;26;64;76;4
78615081386186.0;26;64;75;4
78615081386186.0;26;64;74;4
78615081386186.0;26;64;73;4
78615081386186.0;26;64;72;4
78615081386186.0;26;64;71;4
78615081386186.0;26;64;70;4
78615081386186.0;26;64;69;4
78615081386186.0;26;64;68;4
78615081386186.0;26;64;67;4
78615081386186.0;26;64;66;4
78615081386186.0;26;64;65;4
78615081386186.0;26;64;64;4
78615081386186.0;26;64;63;4
78615081386186.0;26;64;62;4
78615081386186.0;26;64;61;4
78615081386186.0;26;64;60;4
78615081386186.0;26;64;59;4
78615081386186.0;26;64;58;4
78615081386186.0;26;64;57;4
78615081386186.0;26;64;56;4
78615081386186.0;26;64;55;4
78615081386186.0;26;64;54;4
78615081386186.0;26;64;53;4
78615081386186.0;26;64;52;4
78615081386186.0;26;64;51;4
78615081386186.0;26;64;50;4
78615081386186.0;26;64;49;4
78615081386186.0;26;64;48;4
78615081386186.0;26;64;47;4
78615081386186.0;26;64;46;4
78615081386186.0;26;64;45;4
78615081386186.0;26;64;44;4
78615081386186.0;26;64;43;4
78615081386186.0;26;64;42;4
78615081386186.0;26;64;41;4
78615081386186.0;26;64;40;4
78615081386186.0;26;64;39;4
78615081386186.0;26;64;38;4
78615081386186.0;26;64;37;4
78615081386186.0;26;64;36;4
78615081386186.0;26;64;35;4
78615081386186.0;26;64;34;4
78615081386186.0;26;64;33;4
78615081386186.0;26;64;32;4
78615081386186.0;26;64;31;4
78615081386186.0;26;64;26;4
78615081386186.0;26;64;27;4
78615081386186.0;26;64;28;4
78615081386186.0;26;64;29;4
78615081386186.0;26;64;30;4
